person,rel,behavior
Teodoro,wants,Keen
Teodoro,wants,Nervous
Teodoro,wants,Personable
Teodoro,wants,Radical
Teodoro,wants,Realistic
Teodoro,wants,Rebellious
Teodoro,wants,Unique
Tequila,has,Athletic
Tequila,has,Courageous
Tequila,has,Curious
Tequila,has,Gracious
Tequila,has,Keen
Tequila,has,Lazy
Tequila,has,Loving
Tequila,has,Nervous
Tequila,has,Quiet
Tequila,has,Relaxed
Tequila,has,Reverent
Tequila,has,Serious
Tequila,has,Silly
Tequila,has,Stubborn
Tequila,has,Tense
Tequila,has,Warm
Tequila,wants,Accepting
Tequila,wants,Busy
Tequila,wants,Dainty
Tequila,wants,Defiant
Tequila,wants,Grouchy
Tequila,wants,Handsome
Tequila,wants,Manipulative
Tequila,wants,Organized
Tequila,wants,Self-confident
Tequila,wants,Thrilling
Tequila,wants,Unlucky
Terence,has,Busy
Terence,has,Caring
Terence,has,Cheerful
Terence,has,Clumsy
Terence,has,Dreamer
Terence,has,Fair
Terence,has,Friendly
Terence,has,Gorgeous
Terence,has,Happy
Terence,has,Nervous
Terence,has,Patient
Terence,has,Rich
Terence,has,Rigid
Terence,has,Serious
Terence,has,Smart
Terence,has,Tantalizing
Terence,has,Unselfish
Terence,has,Zany
Terence,wants,Careless
Terence,wants,Disgruntled
Terence,wants,Energetic
Terence,wants,Helpful
Terence,wants,Honest
Terence,wants,Judgmental
Terence,wants,Merry
Terence,wants,Perfectionist
Terence,wants,Pretty
Terence,wants,Radical
Terence,wants,Self-conscious
Terence,wants,Selfish
Terence,wants,Sensible
Terence,wants,Shy
Terisa,has,Energetic
Terisa,has,Humble
Terisa,has,Loving
Terisa,has,Mature
Terisa,has,Noisy
Terisa,has,Patriotic
Terisa,has,Relaxed
Terisa,has,Reserved
Terisa,has,Sad
Terisa,has,Silly
Terisa,has,Trusting
Terisa,has,Unlucky
Terisa,wants,Ambitious
Terisa,wants,Daring
Terisa,wants,Free
Terisa,wants,Kind
Terisa,wants,Messy
Terisa,wants,Pitiful
Terisa,wants,Reserved
Terisa,wants,Sad
Terisa,wants,Wise
Terisa,wants,Witty
Terrance,has,Clever
Terrance,has,Hard-working
Terrance,has,Humorous
Terrance,has,Keen
Terrance,has,Melancholy
Terrance,has,Obnoxious
Terrance,has,Opinionated
Terrance,has,Outgoing
Terrance,has,Reverent
Terrance,has,Rigid
Terrance,has,Sensitive
Terrance,has,Silly
Terrance,has,Simple-minded
Terrance,has,Tireless
Terrance,wants,Caring
Terrance,wants,Efficient
Terrance,wants,Frustrated
Terrance,wants,Impulsive
Terrance,wants,Organized
Terrance,wants,Patient
Terrance,wants,Religious
Terrance,wants,Respectful
Terrance,wants,Rich
Terrance,wants,Vain
Terrance,wants,Witty
Terrence,has,Accepting
Terrence,has,Complex
Terrence,has,Dark
Terrence,has,Expert
Terrence,has,Fancy
Terrence,has,Free
Terrence,has,Gracious
Terrence,has,Intelligent
Terrence,has,Patient
Terrence,has,Reliable
Terrence,has,Self-confident
Terrence,has,Sensible
Terrence,has,Simple
Terrence,has,Tender
Terrence,wants,Boastful
Terrence,wants,Dreamer
Terrence,wants,Fun-loving
Terrence,wants,Funny
Terrence,wants,Materialistic
Terrence,wants,Merry
Terrence,wants,Questioning
Terrence,wants,Tense
Terrence,wants,Understanding
Terrence,wants,Unlucky
Terrence,wants,Zany
Tesha,has,Accepting
Tesha,has,Happy
Tesha,has,Helpful
Tesha,has,Knowledgeable
Tesha,has,Pleasant
Tesha,has,Relaxed
Tesha,has,Rich
Tesha,has,Rude
Tesha,has,Self-confident
Tesha,has,Self-conscious
Tesha,has,Shy
Tesha,has,Thoughtful
Tesha,has,Understanding
Tesha,has,Warm
Tesha,has,Zany
Tesha,wants,Complex
Tesha,wants,Considerate
Tesha,wants,Disgruntled
Tesha,wants,Expert
Tesha,wants,Fighter
Tesha,wants,Gracious
Tesha,wants,Humorous
Tesha,wants,Impulsive
Tesha,wants,Light-hearted
Tesha,wants,Lovable
Tesha,wants,Pretty
Tesha,wants,Tireless
Tesha,wants,Tough
Tesha,wants,Understanding
Thad,has,Arrogant
Thad,has,Bold
Thad,has,Careful
Thad,has,Defiant
Thad,has,Determined
Thad,has,Disgruntled
Thad,has,Fancy
Thad,has,Forgiving
Thad,has,Handsome
Thad,has,Hopeful
Thad,has,Likeable
Thad,has,Melancholy
Thad,has,Pitiful
Thad,has,Shy
Thad,has,Successful
Thad,has,Tall
Thad,has,Tolerant
Thad,has,Unlucky
Thad,wants,Annoying
Thad,wants,Athletic
Thad,wants,Awkward
Thad,wants,Compassionate
Thad,wants,Daring
Thad,wants,Energetic
Thad,wants,Judgmental
Thad,wants,Passive
Thad,wants,Personable
Thad,wants,Questioning
Thad,wants,Relaxed
Thad,wants,Witty
Theola,has,Bossy
Theola,has,Creative
Theola,has,Dainty
Theola,has,Fancy
Theola,has,Gentle
Theola,has,Humble
Theola,has,Impulsive
Theola,has,Jealous
Theola,has,Joyful
Theola,has,Passive
Theola,has,Pitiful
Theola,has,Respectful
Theola,has,Responsible
Theola,has,Smart
Theola,has,Studious
Theola,has,Tricky
Theola,wants,Bold
Theola,wants,Daring
Theola,wants,Frustrated
Theola,wants,Giving
Theola,wants,Hopeful
Theola,wants,Nervous
Theola,wants,Prim
Theola,wants,Questioning
Theola,wants,Rude
Theola,wants,Stable
Theresa,has,Adventurous
Theresa,has,Aggressive
Theresa,has,Bossy
Theresa,has,Determined
Theresa,has,Imaginative
Theresa,has,Inventive
Theresa,has,Lovable
Theresa,has,Melancholy
Theresa,has,Obnoxious
Theresa,has,Organized
Theresa,has,Popular
Theresa,has,Prim
Theresa,has,Rebellious
Theresa,has,Rich
Theresa,has,Silly
Theresa,has,Ugly
Theresa,has,Vain
Theresa,wants,Boastful
Theresa,wants,Calm
Theresa,wants,Curious
Theresa,wants,Disagreeable
Theresa,wants,Hard-working
Theresa,wants,Humorous
Theresa,wants,Passive
Theresa,wants,Patient
Theresa,wants,Patriotic
Theresa,wants,Relaxed
Theresa,wants,Reserved
Theresa,wants,Rude
Theresa,wants,Simple
Theresa,wants,Smart
Theresa,wants,Vain
Therese,has,Bossy
Therese,has,Bright
Therese,has,Funny
Therese,has,Generous
Therese,has,Impulsive
Therese,has,Inventive
Therese,has,Light
Therese,has,Light-hearted
Therese,has,Passive
Therese,has,Sensitive
Therese,has,Tantalizing
Therese,wants,Awkward
Therese,wants,Bright
Therese,wants,Caring
Therese,wants,Complex
Therese,wants,Determined
Therese,wants,Disgruntled
Therese,wants,Embarrassed
Therese,wants,Funny
Therese,wants,Handsome
Therese,wants,Impulsive
Therese,wants,Joyful
Therese,wants,Light
Therese,wants,Realistic
Therese,wants,Reserved
Therese,wants,Sarcastic
Therese,wants,Sensible
Therese,wants,Ugly
Therese,wants,Warm
Theron,has,Careless
Theron,has,Handsome
Theron,has,Inventive
Theron,has,Knowledgeable
Theron,has,Lazy
Theron,has,Light
Theron,has,Manipulative
Theron,has,Patient
Theron,has,Plain
Theron,has,Proud
Theron,has,Tall
Theron,has,Thrilling
Theron,wants,Bright
Theron,wants,Calm
Theron,wants,Careless
Theron,wants,Conceited
Theron,wants,Demanding
Theron,wants,Funny
Theron,wants,Impulsive
Theron,wants,Relaxed
Theron,wants,Respectful
Theron,wants,Sensible
Theron,wants,Wild
Thresa,has,Boastful
Thresa,has,Dainty
Thresa,has,Daring
Thresa,has,Embarrassed
Thresa,has,Fair
Thresa,has,Friendly
Thresa,has,Jealous
Thresa,has,Lazy
Thresa,has,Patient
Thresa,has,Rigid
Thresa,wants,Aggressive
Thresa,wants,Brave
Thresa,wants,Caring
Thresa,wants,Creative
Thresa,wants,Kind
Thresa,wants,Loyal
Thresa,wants,Reverent
Thresa,wants,Sarcastic
Thresa,wants,Sensible
Thresa,wants,Stable
Thurman,has,Aggressive
Thurman,has,Ambitious
Thurman,has,Articulate
Thurman,has,Determined
Thurman,has,Fun-loving
Thurman,has,Messy
Thurman,has,Outgoing
Thurman,has,Reflective
Thurman,has,Religious
Thurman,has,Self-confident
Thurman,has,Shy
Thurman,has,Silly
Thurman,has,Ugly
Thurman,wants,Adventurous
Thurman,wants,Ambitious
Thurman,wants,Annoying
Thurman,wants,Dreamer
Thurman,wants,Humble
Thurman,wants,Judgmental
Thurman,wants,Light-hearted
Thurman,wants,Melancholy
Thurman,wants,Pleasing
Thurman,wants,Proud
Thurman,wants,Rebellious
Thurman,wants,Reflective
Thurman,wants,Religious
Thurman,wants,Reverent
Thurman,wants,Sarcastic
Thurman,wants,Short
Thurman,wants,Thoughtful
Thurman,wants,Tough
Tiesha,has,Accepting
Tiesha,has,Calm
Tiesha,has,Careful
Tiesha,has,Cautious
Tiesha,has,Disagreeable
Tiesha,has,Fair
Tiesha,has,Gentle
Tiesha,has,Jealous
Tiesha,has,Leader
Tiesha,has,Loyal
Tiesha,has,Merry
Tiesha,has,Perfectionist
Tiesha,has,Pleasing
Tiesha,has,Poor
Tiesha,has,Reserved
Tiesha,has,Thrilling
Tiesha,has,Trusting
Tiesha,wants,Embarrassed
Tiesha,wants,Friendly
Tiesha,wants,Generous
Tiesha,wants,Hopeful
Tiesha,wants,Light
Tiesha,wants,Lively
Tiesha,wants,Loving
Tiesha,wants,Melancholy
Tiesha,wants,Outgoing
Tiesha,wants,Patriotic
Tiesha,wants,Proud
Tiesha,wants,Radical
Tiesha,wants,Rebellious
Tiesha,wants,Sad
Tiesha,wants,Sensitive
Tiesha,wants,Serious
Tiesha,wants,Tall
Tiesha,wants,Thoughtful
Tiesha,wants,Unselfish
Tiffany,has,Bossy
Tiffany,has,Determined
Tiffany,has,Disgruntled
Tiffany,has,Giving
Tiffany,has,Hard-working
Tiffany,has,Honest
Tiffany,has,Judgmental
Tiffany,has,Nervous
Tiffany,has,Patriotic
Tiffany,has,Reflective
Tiffany,has,Relaxed
Tiffany,has,Rude
Tiffany,has,Serious
Tiffany,has,Stubborn
Tiffany,has,Tense
Tiffany,has,Tolerant
Tiffany,wants,Articulate
Tiffany,wants,Dark
Tiffany,wants,Handsome
Tiffany,wants,Humorous
Tiffany,wants,Independent
Tiffany,wants,Loving
Tiffany,wants,Merry
Tiffany,wants,Passive
Tiffany,wants,Prim
Tiffany,wants,Tantalizing
Tiffany,wants,Tireless
Tiffany,wants,Tolerant
Tiffany,wants,Trusting
Tiffany,wants,Warm
Tiffany,wants,Zany
Tim,has,Brave
Tim,has,Cooperative
Tim,has,Fighter
Tim,has,Frustrated
Tim,has,Funny
Tim,has,Gentle
Tim,has,Gorgeous
Tim,has,Light-hearted
Tim,has,Merry
Tim,has,Messy
Tim,has,Outgoing
Tim,has,Perfectionist
Tim,has,Popular
Tim,has,Respectful
Tim,has,Reverent
Tim,has,Sensible
Tim,has,Studious
Tim,has,Tender
Tim,has,Tricky
Tim,wants,Creative
Tim,wants,Disagreeable
Tim,wants,Humorous
Tim,wants,Naive
Tim,wants,Neat
Tim,wants,Nervous
Tim,wants,Pleasant
Tim,wants,Pretty
Tim,wants,Quiet
Tim,wants,Sad
Tim,wants,Self-confident
Tim,wants,Tricky
Tim,wants,Unselfish
Tim,wants,Wild
Titus,has,Able
Titus,has,Courageous
Titus,has,Dainty
Titus,has,Demanding
Titus,has,Friendly
Titus,has,Fun-loving
Titus,has,Gorgeous
Titus,has,Gracious
Titus,has,Humble
Titus,has,Independent
Titus,has,Messy
Titus,has,Obnoxious
Titus,has,Popular
Titus,has,Proper
Titus,has,Reliable
Titus,has,Reverent
Titus,has,Sensitive
Titus,has,Thrilling
Titus,has,Witty
Titus,wants,Conceited
Titus,wants,Cooperative
Titus,wants,Creative
Titus,wants,Hard-working
Titus,wants,Likeable
Titus,wants,Mature
Titus,wants,Organized
Titus,wants,Stubborn
Titus,wants,Tender
Titus,wants,Tolerant
Titus,wants,Willing
Tobias,has,Ambitious
Tobias,has,Annoying
Tobias,has,Athletic
Tobias,has,Careful
Tobias,has,Complex
Tobias,has,Dark
Tobias,has,Impulsive
Tobias,has,Proper
Tobias,has,Simple
Tobias,has,Tender
Tobias,has,Tricky
Tobias,has,Unique
Tobias,wants,Articulate
Tobias,wants,Athletic
Tobias,wants,Boastful
Tobias,wants,Disagreeable
Tobias,wants,Eager
Tobias,wants,Friendly
Tobias,wants,Happy
Tobias,wants,Manipulative
Tobias,wants,Patriotic
Tobias,wants,Plain
Tobias,wants,Popular
Tobias,wants,Questioning
Tobias,wants,Sensitive
Tobias,wants,Studious
Tobias,wants,Successful
Tobias,wants,Trusting
Tobias,wants,Unselfish
Tobie,has,Able
Tobie,has,Articulate
Tobie,has,Eager
Tobie,has,Knowledgeable
Tobie,has,Lovable
Tobie,has,Naive
Tobie,has,Perfectionist
Tobie,has,Pretty
Tobie,has,Quiet
Tobie,has,Relaxed
Tobie,has,Willing
Tobie,has,Wise
Tobie,wants,Able
Tobie,wants,Articulate
Tobie,wants,Bright
Tobie,wants,Dark
Tobie,wants,Expert
Tobie,wants,Forgiving
Tobie,wants,Frustrated
Tobie,wants,Honest
Tobie,wants,Humorous
Tobie,wants,Intelligent
Tobie,wants,Judgmental
Tobie,wants,Lovable
Tobie,wants,Neat
Tobie,wants,Questioning
Tobie,wants,Sensible
Tobie,wants,Stable
Tobie,wants,Understanding
Tobie,wants,Vain
Tomiko,has,Bold
Tomiko,has,Cautious
Tomiko,has,Cooperative
Tomiko,has,Daring
Tomiko,has,Disgruntled
Tomiko,has,Grouchy
Tomiko,has,Hard-working
Tomiko,has,Honest
Tomiko,has,Impulsive
Tomiko,has,Independent
Tomiko,has,Likeable
Tomiko,has,Nervous
Tomiko,has,Pitiful
Tomiko,has,Rude
Tomiko,has,Selfish
Tomiko,has,Serious
Tomiko,has,Thoughtful
Tomiko,has,Unlucky
Tomiko,wants,Devout
Tomiko,wants,Generous
Tomiko,wants,Grouchy
Tomiko,wants,Intelligent
Tomiko,wants,Loyal
Tomiko,wants,Noisy
Tomiko,wants,Outgoing
Tomiko,wants,Passive
Tomiko,wants,Personable
Tomiko,wants,Prim
Tomiko,wants,Questioning
Tomiko,wants,Rich
Tomiko,wants,Thrilling
Tomiko,wants,Unhappy
Tommie,has,Aggressive
Tommie,has,Bright
Tommie,has,Calm
Tommie,has,Caring
Tommie,has,Conceited
Tommie,has,Energetic
Tommie,has,Melancholy
Tommie,has,Neat
Tommie,has,Obnoxious
Tommie,has,Outgoing
Tommie,has,Patriotic
Tommie,has,Pleasing
Tommie,has,Respectful
Tommie,has,Self-confident
Tommie,has,Ugly
Tommie,wants,Adventurous
Tommie,wants,Aggressive
Tommie,wants,Ambitious
Tommie,wants,Bright
Tommie,wants,Defiant
Tommie,wants,Disgruntled
Tommie,wants,Faithful
Tommie,wants,Friendly
Tommie,wants,Happy
Tommie,wants,Judgmental
Tommie,wants,Obnoxious
Tommie,wants,Tireless
Tommie,wants,Understanding
Tommy,has,Athletic
Tommy,has,Bold
Tommy,has,Busy
Tommy,has,Careless
Tommy,has,Caring
Tommy,has,Conceited
Tommy,has,Keen
Tommy,has,Lazy
Tommy,has,Loving
Tommy,has,Merry
Tommy,has,Patriotic
Tommy,has,Questioning
Tommy,has,Quiet
Tommy,has,Realistic
Tommy,has,Relaxed
Tommy,has,Stable
Tommy,has,Tense
Tommy,has,Trusting
Tommy,has,Unhappy
Tommy,wants,Compassionate
Tommy,wants,Energetic
Tommy,wants,Honest
Tommy,wants,Hopeful
Tommy,wants,Humble
Tommy,wants,Loving
Tommy,wants,Loyal
Tommy,wants,Patient
Tommy,wants,Religious
Tommy,wants,Rude
Tommy,wants,Tough
Tommy,wants,Wise
Tommy,wants,Zany
Tona,has,Adventurous
Tona,has,Ambitious
Tona,has,Bossy
Tona,has,Creative
Tona,has,Generous
Tona,has,Pleasing
Tona,has,Short
Tona,has,Silly
Tona,has,Tantalizing
Tona,has,Ugly
Tona,wants,Articulate
Tona,wants,Eager
Tona,wants,Generous
Tona,wants,Honest
Tona,wants,Light
Tona,wants,Loving
Tona,wants,Radical
Tona,wants,Tantalizing
Tona,wants,Trusting
Tona,wants,Ugly
Tona,wants,Unhappy
Toni,has,Accepting
Toni,has,Bright
Toni,has,Cooperative
Toni,has,Excited
Toni,has,Funny
Toni,has,Hopeful
Toni,has,Kind
Toni,has,Lazy
Toni,has,Leader
Toni,has,Likeable
Toni,has,Lively
Toni,has,Neat
Toni,has,Organized
Toni,has,Passive
Toni,has,Popular
Toni,has,Rebellious
Toni,has,Sensible
Toni,has,Smart
Toni,has,Successful
Toni,wants,Forgiving
Toni,wants,Funny
Toni,wants,Hopeful
Toni,wants,Manipulative
Toni,wants,Materialistic
Toni,wants,Outgoing
Toni,wants,Patient
Toni,wants,Reliable
Toni,wants,Rigid
Toni,wants,Rude
Toni,wants,Silly
Toni,wants,Tender
Toni,wants,Unselfish
Toni,wants,Wild
Toni,wants,Zany
Torri,has,Athletic
Torri,has,Busy
Torri,has,Confident
Torri,has,Curious
Torri,has,Dark
Torri,has,Fun-loving
Torri,has,Likeable
Torri,has,Loyal
Torri,has,Nervous
Torri,has,Patient
Torri,has,Personable
Torri,has,Tricky
Torri,has,Ugly
Torri,wants,Accepting
Torri,wants,Annoying
Torri,wants,Careless
Torri,wants,Dark
Torri,wants,Fun-loving
Torri,wants,Gentle
Torri,wants,Helpful
Torri,wants,Mature
Torri,wants,Opinionated
Torri,wants,Pleasing
Torri,wants,Proud
Torri,wants,Realistic
Torri,wants,Rebellious
Torri,wants,Rigid
Torri,wants,Sensible
Torri,wants,Shy
Torri,wants,Smart
Torri,wants,Stubborn
Torri,wants,Thrilling
Tracee,has,Awkward
Tracee,has,Brave
Tracee,has,Devout
Tracee,has,Fighter
Tracee,has,Fun-loving
Tracee,has,Funny
Tracee,has,Joyful
Tracee,has,Messy
Tracee,has,Organized
Tracee,has,Personable
Tracee,has,Pleasant
Tracee,has,Pretty
Tracee,has,Sarcastic
Tracee,has,Tall
Tracee,has,Vain
Tracee,wants,Athletic
Tracee,wants,Bright
Tracee,wants,Creative
Tracee,wants,Embarrassed
Tracee,wants,Fancy
Tracee,wants,Imaginative
Tracee,wants,Kind
Tracee,wants,Plain
Tracee,wants,Questioning
Tracee,wants,Quiet
Tracee,wants,Sensible
Tracee,wants,Serious
Tracee,wants,Shy
Tracee,wants,Stable
Tracee,wants,Tolerant
Tracee,wants,Unique
Tracee,wants,Vain
Tran,has,Clumsy
Tran,has,Cooperative
Tran,has,Courageous
Tran,has,Energetic
Tran,has,Gentle
Tran,has,Handsome
Tran,has,Hard-working
Tran,has,Imaginative
Tran,has,Questioning
Tran,has,Stable
Tran,has,Thoughtful
Tran,has,Unlucky
Tran,has,Warm
Tran,has,Witty
Tran,wants,Able
Tran,wants,Awkward
Tran,wants,Clever
Tran,wants,Eager
Tran,wants,Expert
Tran,wants,Friendly
Tran,wants,Gorgeous
Tran,wants,Inventive
Tran,wants,Leader
Tran,wants,Merry
Tran,wants,Organized
Tran,wants,Outgoing
Tran,wants,Reserved
Tran,wants,Rigid
Tran,wants,Rude
Tran,wants,Simple
Tran,wants,Understanding
Tran,wants,Wise
Travis,has,Accepting
Travis,has,Aggressive
Travis,has,Careful
Travis,has,Conceited
Travis,has,Considerate
Travis,has,Courageous
Travis,has,Curious
Travis,has,Efficient
Travis,has,Hopeful
Travis,has,Imaginative
Travis,has,Jealous
Travis,has,Passive
Travis,has,Radical
Travis,has,Successful
Travis,has,Thoughtful
Travis,has,Timid
Travis,has,Tough
Travis,wants,Bright
Travis,wants,Curious
Travis,wants,Dark
Travis,wants,Forgiving
Travis,wants,Hard-working
Travis,wants,Independent
Travis,wants,Rigid
Travis,wants,Simple
Travis,wants,Stable
Travis,wants,Witty
Treasa,has,Ambitious
Treasa,has,Considerate
Treasa,has,Courageous
Treasa,has,Faithful
Treasa,has,Friendly
Treasa,has,Gentle
Treasa,has,Giving
Treasa,has,Honest
Treasa,has,Likeable
Treasa,has,Patient
Treasa,has,Personable
Treasa,has,Proper
Treasa,has,Rude
Treasa,has,Short
Treasa,has,Tense
Treasa,has,Unique
Treasa,wants,Annoying
Treasa,wants,Busy
Treasa,wants,Humorous
Treasa,wants,Independent
Treasa,wants,Leader
Treasa,wants,Patriotic
Treasa,wants,Pleasant
Treasa,wants,Radical
Treasa,wants,Silly
Treasa,wants,Tall
Treasa,wants,Tender
Treasa,wants,Tolerant
Trent,has,Aggressive
Trent,has,Caring
Trent,has,Cheerful
Trent,has,Clumsy
Trent,has,Conceited
Trent,has,Gentle
Trent,has,Grouchy
Trent,has,Hard-working
Trent,has,Patient
Trent,has,Prim
Trent,has,Proper
Trent,has,Respectful
Trent,has,Smart
Trent,has,Willing
Trent,wants,Clumsy
Trent,wants,Defiant
Trent,wants,Excited
Trent,wants,Helpful
Trent,wants,Loving
Trent,wants,Opinionated
Trent,wants,Pitiful
Trent,wants,Proud
Trent,wants,Realistic
Trent,wants,Reflective
Trent,wants,Reserved
Trent,wants,Serious
Trent,wants,Tense
Trevor,has,Calm
Trevor,has,Dark
Trevor,has,Demanding
Trevor,has,Disagreeable
Trevor,has,Friendly
Trevor,has,Keen
Trevor,has,Lively
Trevor,has,Manipulative
Trevor,has,Personable
Trevor,has,Respectful
Trevor,has,Trusting
Trevor,wants,Aggressive
Trevor,wants,Cheerful
Trevor,wants,Dreamer
Trevor,wants,Fair
Trevor,wants,Fighter
Trevor,wants,Gorgeous
Trevor,wants,Impulsive
Trevor,wants,Judgmental
Trevor,wants,Kind
Trevor,wants,Lively
Trevor,wants,Organized
Trevor,wants,Rebellious
Trevor,wants,Respectful
Trevor,wants,Sarcastic
Trevor,wants,Self-conscious
Trevor,wants,Ugly
Trevor,wants,Unique
Trey,has,Calm
Trey,has,Eager
Trey,has,Independent
Trey,has,Obnoxious
Trey,has,Reliable
Trey,has,Religious
Trey,has,Respectful
Trey,has,Reverent
Trey,has,Sarcastic
Trey,has,Stubborn
Trey,wants,Honest
Trey,wants,Humorous
Trey,wants,Joyful
Trey,wants,Judgmental
Trey,wants,Lively
Trey,wants,Merry
Trey,wants,Noisy
Trey,wants,Passive
Trey,wants,Patient
Trey,wants,Perfectionist
Trey,wants,Personable
Trey,wants,Popular
Trey,wants,Reserved
Trey,wants,Self-confident
Trey,wants,Serious
Trey,wants,Silly
Trinidad,has,Bossy
Trinidad,has,Confident
Trinidad,has,Curious
Trinidad,has,Daring
Trinidad,has,Giving
Trinidad,has,Happy
Trinidad,has,Hopeful
Trinidad,has,Judgmental
Trinidad,has,Light-hearted
Trinidad,has,Materialistic
Trinidad,has,Rebellious
Trinidad,has,Rich
Trinidad,has,Sad
Trinidad,has,Timid
Trinidad,has,Tolerant
Trinidad,wants,Busy
Trinidad,wants,Cheerful
Trinidad,wants,Clumsy
Trinidad,wants,Confident
Trinidad,wants,Determined
Trinidad,wants,Fighter
Trinidad,wants,Funny
Trinidad,wants,Jealous
Trinidad,wants,Personable
Trinidad,wants,Questioning
Trinidad,wants,Relaxed
Trinity,has,Cautious
Trinity,has,Dainty
Trinity,has,Determined
Trinity,has,Disgruntled
Trinity,has,Dreamer
Trinity,has,Handsome
Trinity,has,Likeable
Trinity,has,Proud
Trinity,has,Responsible
Trinity,has,Selfish
Trinity,has,Serious
Trinity,has,Shy
Trinity,has,Smart
Trinity,has,Strong
Trinity,has,Tense
Trinity,has,Unselfish
Trinity,wants,Annoying
Trinity,wants,Athletic
Trinity,wants,Calm
Trinity,wants,Confident
Trinity,wants,Helpful
Trinity,wants,Inventive
Trinity,wants,Jealous
Trinity,wants,Leader
Trinity,wants,Light
Trinity,wants,Pitiful
Trinity,wants,Proud
Trinity,wants,Realistic
Trinity,wants,Religious
Trinity,wants,Rigid
Trinity,wants,Successful
Trinity,wants,Trusting
Trinity,wants,Unlucky
Trista,has,Annoying
Trista,has,Complex
Trista,has,Confident
Trista,has,Considerate
Trista,has,Dainty
Trista,has,Free
Trista,has,Gentle
Trista,has,Handsome
Trista,has,Hard-working
Trista,has,Imaginative
Trista,has,Self-conscious
Trista,has,Selfish
Trista,has,Simple
Trista,has,Tough
Trista,wants,Adventurous
Trista,wants,Articulate
Trista,wants,Bold
Trista,wants,Expert
Trista,wants,Faithful
Trista,wants,Fighter
Trista,wants,Fun-loving
Trista,wants,Gentle
Trista,wants,Patient
Trista,wants,Radical
Trista,wants,Serious
Trista,wants,Strong
Trista,wants,Tricky
Troy,has,Ambitious
Troy,has,Bold
Troy,has,Calm
Troy,has,Cheerful
Troy,has,Curious
Troy,has,Generous
Troy,has,Helpful
Troy,has,Likeable
Troy,has,Manipulative
Troy,has,Mature
Troy,has,Messy
Troy,has,Mischievous
Troy,has,Obnoxious
Troy,has,Pleasant
Troy,has,Prim
Troy,has,Rebellious
Troy,has,Sensible
Troy,has,Tense
Troy,has,Wild
Troy,wants,Annoying
Troy,wants,Articulate
Troy,wants,Busy
Troy,wants,Courageous
Troy,wants,Dreamer
Troy,wants,Eager
Troy,wants,Fighter
Troy,wants,Gentle
Troy,wants,Happy
Troy,wants,Hard-working
Troy,wants,Inventive
Troy,wants,Joyful
Troy,wants,Knowledgeable
Troy,wants,Personable
Troy,wants,Rude
Troy,wants,Successful
Trula,has,Bossy
Trula,has,Embarrassed
Trula,has,Friendly
Trula,has,Grouchy
Trula,has,Light
Trula,has,Merry
Trula,has,Pretty
Trula,has,Reverent
Trula,has,Sarcastic
Trula,has,Self-confident
Trula,has,Trusting
Trula,has,Vain
Trula,wants,Bossy
Trula,wants,Bright
Trula,wants,Cautious
Trula,wants,Conceited
Trula,wants,Fighter
Trula,wants,Friendly
Trula,wants,Frustrated
Trula,wants,Obnoxious
Trula,wants,Rich
Trula,wants,Shy
Trula,wants,Simple
Trula,wants,Tireless
Trula,wants,Wise
